depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
9.28,25.79166192416555,25.78355940805669,25.641751336206692,25.92566283993394,25.460622011037515,26.071670071385906
9.32,25.86334610779689,25.858487209921083,25.70903850445336,26.00675620593029,25.533843330342226,26.16797109210739
9.36,25.939311359258745,25.93581646453589,25.773143747234762,26.091244700391748,25.598531307372504,26.256235788211555
9.4,26.016141956605445,26.01512210774885,25.853601179876947,26.17937816134426,25.67475564038238,26.358353501000302
9.44,26.095885331696447,26.095960267495748,25.92714990299829,26.26522063257285,25.75032228552034,26.456712970415765
9.48,26.179723934157423,26.18040802629544,26.009830741590665,26.3606297662309,25.822512080471313,26.53862743502502
9.52,26.27135391727896,26.26937483728777,26.091456044283852,26.45120759633115,25.91378959350443,26.63756465079516
9.56,26.36580532327944,26.36464543104895,26.185726661078967,26.54468274154201,26.00797817340534,26.740047289527705
9.6,26.46859408106478,26.46607866215409,26.273397318623108,26.647423544727385,26.108110685132214,26.841604239485054
9.64,26.575646330634434,26.5725128436917,26.380201227847202,26.757035658124337,26.20302382855231,26.944865626562628
9.68,26.685406329237885,26.68542697130103,26.488595241368078,26.87846977730113,26.302918329893576,27.080066607543234
9.72,26.802319168433737,26.802082845178653,26.599774966966816,26.997799803839303,26.414699341602994,27.200725816383784
9.76,26.918974749131046,26.92183639693318,26.717291645057703,27.11920197956302,26.53355922855301,27.320022741273174
9.8,27.042164194026675,27.043297738047027,26.837819191013473,27.236123513012444,26.661246947597977,27.454913887525418
9.84,27.164648319564186,27.16596662526385,26.965876451409667,27.35433106407289,26.780132320597282,27.574185261973643
9.96,27.540030542357687,27.5416929281307,27.351347299256712,27.72729447619873,27.189953386429977,27.946845702313013
10.0,27.65920611921303,27.667429339883068,27.47805832331424,27.844725120740772,27.308328286089903,28.06591235833849
10.04,27.784602663683987,27.790843557863965,27.609476761484608,27.957465305165986,27.430452700071843,28.174190812719228
10.08,27.908663382072405,27.910394099750235,27.73362321770609,28.071373217717642,27.56668775389481,28.269761975150843
10.12,28.02815691632201,28.026572555071407,27.854911832057976,28.185432976768237,27.696892779394513,28.370863109273706
10.16,28.139823620779786,28.139496070471317,27.967505360680427,28.30644439026521,27.814156578675316,28.46306578250127
10.195,28.237135446353314,28.235523294650935,28.067590949386013,28.399519367032884,27.909360723840358,28.561523806564548
10.2,28.24993858539525,28.24902664169047,28.081475882631057,28.4103498597986,27.923849763106926,28.576059719661348
10.24,28.357090347665817,28.355267301017868,28.19038566694672,28.51470867799772,28.03302629737357,28.693932203060054
10.28,28.46535029129346,28.458717724083296,28.289832689105214,28.615905448901678,28.143213520013273,28.782702216810453
10.36,28.65879441353774,28.65601570339737,28.49514640256086,28.802423971552713,28.35012155704015,28.965032034018478
10.4,28.750823202448743,28.749351887467228,28.590210885020703,28.89291314092213,28.45334853870655,29.050264467595238
10.44,28.839042388244074,28.83947563365112,28.684062412454985,28.985086507279345,28.547896489246504,29.14893178338771
10.48,28.920831412091214,28.926797339611962,28.778904921723075,29.071849760706264,28.654235473730495,29.231257721706196
10.52,29.004882455446705,29.01138736766023,28.869311558371162,29.157931626053166,28.734465825962406,29.3056988691503
10.56,29.091416752304,29.09322571901845,28.956039629970903,29.238598163315753,28.804522201057082,29.390770943075193
10.6,29.171466915053305,29.17403370833542,29.033483130625484,29.318819056641996,28.897213032610228,29.45762982537734
10.64,29.25330828732278,29.25551244540436,29.11397773189707,29.396968726317557,28.979544585685517,29.528738531714577
10.68,29.33196358281973,29.338033445157368,29.198964919438552,29.480679301678833,29.07274955056141,29.609033549635637
10.72,29.420225298000613,29.42179334977147,29.280425162269477,29.566639199505214,29.150392766996674,29.679007328421132
10.76,29.514698239609295,29.507859776162526,29.36156878697837,29.651006858943685,29.22112117629063,29.771345669420402
10.785,29.567325678761954,29.562780848112446,29.411044537029724,29.70956854629941,29.264618860190755,29.837065130892537
10.795,29.588946533803735,29.58494473912501,29.431573419219877,29.730051854108016,29.281376135866918,29.86263931514144
10.8,29.60158174140051,29.59608695181313,29.441645751324995,29.74119199031726,29.293259239083703,29.874012292194475
10.84,29.69148530560974,29.68655991058791,29.52951318859966,29.840618714176784,29.383005952753265,29.96767769321253
10.88,29.782080817259967,29.7782199356303,29.620432558777825,29.933706992558296,29.469124019370696,30.074244214385896
10.92,29.876909574112037,29.871797961643917,29.711251485830136,30.031290833793456,29.559809693283366,30.18454187647794
10.96,29.971377859179444,29.96741356773249,29.79559334664186,30.12966680069871,29.634533788926923,30.289473943784685
11.0,30.06997724217458,30.06506689749763,29.88446662479489,30.237602741268805,29.720489966346708,30.41527310685267
11.04,30.168050910454006,30.165827918530326,29.98328078373984,30.34487821685474,29.80518051051936,30.53352551985441
11.08,30.26951682024626,30.268266833786438,30.08319021320168,30.444868617868874,29.905913415446033,30.633787411204924
11.12,30.370187182471383,30.372434784889247,30.18133292350918,30.559508972111168,30.009198986908533,30.748908633713548
11.16,30.473181936963122,30.47867336414648,30.28869338484391,30.675535500667024,30.114769257432005,30.850341080105977
11.2,30.578389143834038,30.58673447339637,30.39593680435726,30.78869254067768,30.21221960938637,30.962576042128195
11.24,30.69385794989808,30.697926410919678,30.50354284571507,30.89440738621264,30.325272552300817,31.088528881690827
11.28,30.812236538930406,30.812325285665246,30.618602530243493,31.00926875021177,30.416081037387354,31.20920401923074
11.32,30.927176238804133,30.92980671926109,30.73314764663996,31.132584603588462,30.51343962958865,31.317956151513865
11.36,31.056410051829236,31.05092410527994,30.847263593267694,31.2474388587761,30.644115813547884,31.45924568215809
11.4,31.17297395202295,31.175022408013167,30.971264739781027,31.37932475011624,30.769780912419925,31.5775738181868
11.44,31.302952536761907,31.30107160332406,31.09572736033469,31.501061666129367,30.901816652949336,31.70494131423886
11.48,31.426212251523438,31.42965162282943,31.219098946507746,31.627775104831933,31.038670486271698,31.85138646388266
11.52,31.554684684385187,31.560018584213356,31.357981974789475,31.7629540093747,31.161835391141075,31.975795215009878
11.56,31.685626069885274,31.690458104679855,31.486135907221836,31.889738908826,31.30143297699062,32.099405704897805
11.6,31.823455246422704,31.823203079481683,31.615276216002925,32.02116776831182,31.430974500504274,32.22076105542894
11.64,31.952692181228787,31.95835770395164,31.762629633069416,32.15183057947024,31.585267146798234,32.34397077768756
11.68,32.08828096486464,32.09473490673662,31.902967058823577,32.28615014415622,31.728231446110154,32.47860447194982
11.72,32.2240017206974,32.23164477474036,32.05032346521276,32.42609844267742,31.87085005391175,32.61296584781183
11.75,32.32524424060927,32.33373140498761,32.151201227982426,32.52570487645229,31.95898303110587,32.7053051636973
11.76,32.36063647438705,32.36774301271243,32.18470830856829,32.55765045649347,31.99876266969108,32.73655948112005
11.8,32.498164231449735,32.504168257194955,32.3222086874116,32.68951026966792,32.146832061296045,32.86282736941727
11.84,32.6411112128757,32.64222265136646,32.45918300515238,32.82421707395976,32.28545216820035,32.99196156107797
11.88,32.77906810690799,32.780557365533404,32.60458185622862,32.95656484659458,32.4343738434379,33.13533286723748
11.92,32.9145122491382,32.91649457688678,32.75059065745269,33.0889094455661,32.59474673135579,33.25027077585529
11.96,33.047665291810276,33.05096284756827,32.88550573152117,33.216311599042456,32.72344753965066,33.38718928680357
11.995,33.16793636843268,33.16749046501364,33.00124406367669,33.32603001941108,32.85922528212966,33.475900770761285
12.0,33.18481165897889,33.18393282266178,33.01819529657373,33.34167004658209,32.87701715259138,33.48847377133255
12.03,33.28426220726184,33.28169932994567,33.11805000921136,33.440230105258905,32.97189910953577,33.59075557597335
12.04,33.31638137535422,33.31409401994404,33.15159536447908,33.471430536534164,33.00325362603473,33.616938191403136
12.08,33.44145087284686,33.441254040703456,33.288081250390775,33.59250882875021,33.12664509599858,33.7451731119458
